org.ashalitkin.cbexample.Class269 11 1 0 9 60 45 1 3
org.ashalitkin.cbexample.Class270 7 0 0 4 19 0 0 7
org.ashalitkin.cbexample.Class271 6 0 0 0 8 0 2 6
org.ashalitkin.cbexample.Class272 3 0 0 7 17 3 0 3
org.ashalitkin.cbexample.Class273 14 0 0 12 62 15 0 14
org.ashalitkin.cbexample.Class274 5 0 0 1 19 0 0 5
org.ashalitkin.cbexample.Class275 5 0 0 1 10 0 0 5
org.ashalitkin.cbexample.Class276 2 0 0 0 5 1 0 2
org.ashalitkin.cbexample.Class277 5 0 0 5 24 4 0 5
org.ashalitkin.cbexample.Class278 7 0 0 5 35 0 0 7
org.ashalitkin.cbexample.Class279 45 0 0 31 178 728 0 42
org.ashalitkin.cbexample.Class280 7 0 0 2 18 0 0 7
org.ashalitkin.cbexample.Class281 10 0 0 8 47 15 0 8
org.ashalitkin.cbexample.Class282 5 0 0 2 12 0 0 5
org.ashalitkin.cbexample.Class283 5 0 0 6 40 0 0 5
org.ashalitkin.cbexample.Class284 4 0 0 8 26 0 0 4
org.ashalitkin.cbexample.Class285 7 0 0 4 31 0 0 7
org.ashalitkin.cbexample.Class286 5 0 0 0 7 0 0 5
org.ashalitkin.cbexample.Class287 26 0 0 54 210 119 1 12
org.ashalitkin.cbexample.Class288 12 0 0 27 96 2 0 12
org.ashalitkin.cbexample.Class289 11 0 0 5 44 15 1 11
org.ashalitkin.cbexample.Class290 4 0 0 5 12 6 0 3
org.ashalitkin.cbexample.Class291 7 0 0 9 29 5 0 7
org.ashalitkin.cbexample.Class292 4 0 0 1 10 6 0 4
org.ashalitkin.cbexample.Class293 4 0 0 2 25 0 0 4
org.ashalitkin.cbexample.Class294 7 0 0 12 64 0 0 6
org.ashalitkin.cbexample.Class295 3 0 0 1 9 3 0 3
org.ashalitkin.cbexample.Class296 5 0 0 3 29 0 0 5
org.ashalitkin.cbexample.Class297 8 0 0 7 39 0 0 8
org.ashalitkin.cbexample.Class298 8 0 0 5 42 6 0 8
org.ashalitkin.cbexample.Class299 5 0 0 5 41 0 0 5
org.ashalitkin.cbexample.Class300 3 0 0 8 38 1 0 3
org.ashalitkin.cbexample.Class301 8 0 0 2 14 6 0 8
org.ashalitkin.cbexample.Class302 5 0 0 1 11 0 0 5
org.ashalitkin.cbexample.Class303 7 0 0 2 29 0 0 7
org.ashalitkin.cbexample.Class304 5 1 0 3 19 10 0 4
org.ashalitkin.cbexample.Class305 12 1 0 11 51 66 22 12
org.ashalitkin.cbexample.Class306 107 1 0 3 166 0 72 94
org.ashalitkin.cbexample.Class307 15 1 0 6 69 83 54 6
org.ashalitkin.cbexample.Class308 32 1 0 7 68 180 13 26
org.ashalitkin.cbexample.Class309 9 1 0 7 37 30 11 2
org.ashalitkin.cbexample.Class310 2 1 0 1 10 0 1 2
org.ashalitkin.cbexample.Class311 4 1 0 1 7 6 1 3
org.ashalitkin.cbexample.Class312 76 1 0 8 170 2838 2 16
org.ashalitkin.cbexample.Class313 15 1 13 1 20 55 17 13
org.ashalitkin.cbexample.Class314 2 0 0 2 10 1 1 2
org.ashalitkin.cbexample.Class315 7 0 0 3 15 3 1 7
org.ashalitkin.cbexample.Class316 3 0 0 2 11 0 1 3
org.ashalitkin.cbexample.Class317 6 0 0 2 12 3 1 6
org.ashalitkin.cbexample.Class318 8 0 0 2 14 10 2 8
org.ashalitkin.cbexample.Class319 3 0 0 2 13 1 1 3
org.ashalitkin.cbexample.Class320 2 0 0 2 10 0 1 2
org.ashalitkin.cbexample.Class321 2 0 0 2 11 1 1 2
org.ashalitkin.cbexample.Class322 2 0 0 2 10 0 1 2
org.ashalitkin.cbexample.Class323 2 0 0 2 11 0 1 2
org.ashalitkin.cbexample.Class324 2 0 0 2 10 0 2 2
org.ashalitkin.cbexample.Class325 2 0 0 2 10 1 1 2
org.ashalitkin.cbexample.Class326 7 0 0 3 16 1 2 7
org.ashalitkin.cbexample.Class327 6 1 0 3 22 13 1 2
org.ashalitkin.cbexample.Class328 4 1 0 0 10 0 0 4
org.ashalitkin.cbexample.Class329 73 1 0 29 222 786 17 69
org.ashalitkin.cbexample.Class330 4 3 0 2 11 0 2 4
org.ashalitkin.cbexample.Class331 41 1 0 5 54 684 3 41
org.ashalitkin.cbexample.Class332 12 3 1 1 37 36 2 9
org.ashalitkin.cbexample.Class333 11 4 0 1 31 35 1 8
org.ashalitkin.cbexample.Class334 5 1 2 0 6 10 3 5
org.ashalitkin.cbexample.Class335 2 1 0 2 5 1 0 2
org.ashalitkin.cbexample.Class336 15 0 0 8 53 99 3 9
org.ashalitkin.cbexample.Class337 10 0 0 4 52 11 2 7
org.ashalitkin.cbexample.Class338 12 1 0 5 43 36 45 9
org.ashalitkin.cbexample.Class339 7 1 0 1 31 19 4 6
org.ashalitkin.cbexample.Class340 19 1 0 6 52 153 2 16
org.ashalitkin.cbexample.Class341 3 1 0 3 14 0 1 3
org.ashalitkin.cbexample.Class342 2 1 1 4 13 0 17 2
org.ashalitkin.cbexample.Class343 3 1 1 5 13 1 15 2
org.ashalitkin.cbexample.Class344 7 1 2 3 10 0 6 6
org.ashalitkin.cbexample.Class345 10 1 7 3 13 0 15 10
org.ashalitkin.cbexample.Class346 8 1 0 8 40 8 8 6
org.ashalitkin.cbexample.Class347 20 1 0 1 20 190 1 20
org.ashalitkin.cbexample.Class348 14 1 0 2 14 91 1 14
org.ashalitkin.cbexample.Class349 4 1 0 0 4 6 1 4
org.ashalitkin.cbexample.Class350 7 1 0 0 7 21 1 7
org.ashalitkin.cbexample.Class351 25 0 0 12 68 0 1 21
org.ashalitkin.cbexample.Class352 21 0 0 19 72 0 0 14
org.ashalitkin.cbexample.Class353 6 1 0 6 12 0 1 6
org.ashalitkin.cbexample.Class354 9 1 0 8 26 22 1 9
org.ashalitkin.cbexample.Class355 2 1 0 1 4 1 0 2
org.ashalitkin.cbexample.Class356 12 0 0 4 25 34 4 6
org.ashalitkin.cbexample.Class357 2 1 0 0 3 1 1 1
org.ashalitkin.cbexample.Class358 1 0 0 1 2 0 4 1
org.ashalitkin.cbexample.Class359 9 1 0 5 26 36 11 9
org.ashalitkin.cbexample.Class360 16 1 0 1 23 18 4 14
org.ashalitkin.cbexample.Class361 13 1 0 4 70 0 4 11
org.ashalitkin.cbexample.Class362 4 1 0 2 4 6 1 4
org.ashalitkin.cbexample.Class363 10 1 0 4 29 15 0 10
org.ashalitkin.cbexample.Class364 1 1 0 1 1 0 0 1
org.ashalitkin.cbexample.Class365 28 1 1 2 36 154 5 28
org.ashalitkin.cbexample.Class366 15 1 0 6 85 9 3 13
org.ashalitkin.cbexample.Class367 3 1 0 3 38 3 3 3
org.ashalitkin.cbexample.Class368 8 1 0 0 8 28 1 8
org.ashalitkin.cbexample.Class369 23 1 0 0 25 253 1 22
org.ashalitkin.cbexample.Class370 10 0 0 2 19 45 0 10
org.ashalitkin.cbexample.Class371 15 1 0 0 16 55 4 15
org.ashalitkin.cbexample.Class372 12 1 2 6 27 64 2 9
org.ashalitkin.cbexample.Class373 28 1 1 5 52 192 7 18
org.ashalitkin.cbexample.Class374 6 1 0 6 15 13 1 4
org.ashalitkin.cbexample.Class375 8 1 0 1 8 28 3 8
org.ashalitkin.cbexample.Class376 30 0 0 21 125 403 1 12
org.ashalitkin.cbexample.Class377 4 2 0 0 7 4 4 2
org.ashalitkin.cbexample.Class378 9 2 0 0 14 26 2 7
org.ashalitkin.cbexample.Class379 7 2 0 0 12 15 2 5
org.ashalitkin.cbexample.Class380 7 2 0 0 12 15 11 5
org.ashalitkin.cbexample.Class381 9 2 0 0 16 28 6 7
org.ashalitkin.cbexample.Class382 7 2 0 0 12 15 2 5
org.ashalitkin.cbexample.Class383 16 0 0 6 39 114 1 10
org.ashalitkin.cbexample.Class384 2 1 0 0 6 1 1 1
org.ashalitkin.cbexample.Class385 13 1 0 4 47 60 9 10
org.ashalitkin.cbexample.Class386 15 1 0 5 38 53 3 14
org.ashalitkin.cbexample.Class387 7 1 0 4 36 21 1 2
org.ashalitkin.cbexample.Class388 7 1 0 4 23 0 2 5
org.ashalitkin.cbexample.Class389 6 1 0 0 9 1 6 5
org.ashalitkin.cbexample.Class390 2 1 0 8 30 1 0 2
org.ashalitkin.cbexample.Class391 18 2 0 23 76 29 1 7
org.ashalitkin.cbexample.Class392 18 1 0 4 44 145 6 17
org.ashalitkin.cbexample.Class393 4 1 0 3 18 6 5 4
org.ashalitkin.cbexample.Class394 44 1 0 2 57 688 10 42
org.ashalitkin.cbexample.Class395 2 1 0 1 13 0 1 2
org.ashalitkin.cbexample.Class396 2 3 0 0 4 1 0 2
org.ashalitkin.cbexample.Class397 33 1 0 4 54 222 0 32
org.ashalitkin.cbexample.Class398 42 1 0 2 42 861 1 42
org.ashalitkin.cbexample.Class399 6 1 0 5 16 0 2 6
org.ashalitkin.cbexample.Class400 72 1 1 7 169 2544 7 69
org.ashalitkin.cbexample.Class401 4 1 0 3 8 4 4 3
org.ashalitkin.cbexample.Class402 4 0 0 4 60 0 2 3
org.ashalitkin.cbexample.Class403 16 0 0 11 64 94 3 9
org.ashalitkin.cbexample.Class404 4 1 0 6 25 4 1 3
org.ashalitkin.cbexample.Class405 2 1 0 2 9 1 0 2
org.ashalitkin.cbexample.Class406 21 1 0 4 61 90 6 16
org.ashalitkin.cbexample.Class407 3 4 0 0 6 3 4 3
org.ashalitkin.cbexample.Class408 9 1 0 6 79 36 9 9
org.ashalitkin.cbexample.Class409 25 1 0 6 56 0 3 23
org.ashalitkin.cbexample.Class410 18 1 0 16 58 91 4 8
